i,j,term1,term2,term3,term4,d_cpp
5,12,-1.8991510266959594e-59,-5.1911909533779972e-54,-5.4733144225052857e-54,-4.5005532981791307e-102,-1.0664524367393549e-53
5,13,-3.5376434159342425e-62,-9.6698905136706188e-57,-1.0195415982161157e-56,-1.5616187481925221e-107,-1.9865341872265934e-56
5,14,-6.5897449767729537e-65,-1.8012587744538767e-59,-1.8991510266959594e-59,-5.4185629035723882e-113,-3.7004163908948129e-59
5,15,-1.2275046903628217e-67,-3.3552946312682514e-62,-3.5376434159342425e-62,-1.8801531407044251e-118,-6.892950322249397e-62
5,16,-2.2865342591764489e-70,-6.2500747934071059e-65,-6.5897449767729537e-65,-6.5238254042785997e-124,-1.2839842635522651e-64
5,17,-4.2592414997960176e-73,-1.1642326298009032e-67,-1.2275046903628217e-67,-2.2636612403585903e-129,-2.3917415794052245e-67
5,18,-7.9339017470565283e-76,-2.1686742336634284e-70,-2.2865342591764489e-70,-7.8545360943307214e-135,-4.4552164267416244e-70
5,19,-1.4778874814908172e-78,-4.0396977471417808e-73,-4.2592414997960176e-73,-2.7253961925579929e-140,-8.2989540258126133e-73
5,20,-2.7529347878886772e-81,-7.524946640185507e-76,-7.9339017470565283e-76,-9.4566812313344195e-146,-1.5458875916589915e-75
5,21,-5.1309853004494812e-84,-1.4017093751870596e-78,-1.4778874814908172e-78,-3.2813144804079001e-151,-2.8796019876631775e-78
5,22,-1.5965957165066507e-84,-2.6125392549174561e-81,-2.7529347878886772e-81,-1.1385771555930548e-156,-5.36707063852264e-81
5,23,-8.5198957742303265e-82,-8.1293723122560627e-82,-5.1309853004494812e-84,-1.2220422040666345e-157,-1.6700577939490885e-81
5,24,-4.5738268577801715e-79,-4.3380678085419963e-79,-1.5965957165066507e-84,-3.5213830161719545e-152,-8.9119106322793328e-79
5,25,-2.4554164882070748e-76,-2.3288513826183993e-76,-8.5198957742303265e-82,-1.0148553838523398e-146,-4.784276390721248e-76
5,26,-1.3181675472266796e-73,-1.2502222452382774e-73,-4.5738268577801715e-79,-2.9247924631143056e-141,-2.5683943662918146e-73
5,27,-7.0764601073048796e-71,-6.7117020611738675e-71,-2.4554164882070748e-76,-8.4291920685469062e-136,-1.3788186722643628e-70
5,28,-3.7989319154180319e-68,-3.6031149445257343e-68,-1.3181675472266796e-73,-2.4292759169927208e-130,-7.4020600416192389e-68
5,29,-2.0394213320137269e-65,-1.93429880902581e-65,-7.0764601073048796e-71,-7.0011235156231942e-125,-3.9737272174996435e-65
5,30,-1.0948444094489552e-62,-1.0384103588710655e-62,-3.7989319154180319e-68,-2.0177094803496108e-119,-2.1332585672519359e-62
5,31,-5.8775705739924242e-60,-5.5746096124300864e-60,-2.0394213320137269e-65,-5.8149974614900212e-114,-1.1452200580635829e-59
5,32,-3.1553191991589799e-57,-2.9926774194339985e-57,-1.0948444094489552e-62,-1.6758703771008882e-108,-6.1480075670370728e-57
5,33,-1.693903820166039e-54,-1.6065910905797008e-54,-5.8775705739924242e-60,-4.8298241563197836e-103,-3.3005007883163134e-54
5,34,-9.0935654077022951e-52,-8.6248351244560107e-52,-3.1553191991589799e-57,-1.3919454451676725e-97,-1.7718432085350298e-51
5,35,-4.8817961704610901e-49,-4.6301626692831365e-49,-1.693903820166039e-54,-4.0115583085728123e-92,-9.5119757787824275e-49
5,36,-2.6207469547360156e-46,-2.4856598456280999e-46,-9.0935654077022951e-52,-1.1561229011486914e-86,-5.106415893929523e-46
5,37,-1.4069236733637285e-43,-1.3344034128987726e-43,-4.8817961704610901e-49,-3.3319225591313774e-81,-2.7413319680586716e-43
5,38,-7.5529391309382388e-41,-7.1636208449348207e-41,-2.6207469547360156e-46,-9.602532679716186e-76,-1.4716586183342606e-40
5,39,-4.0547252559385914e-38,-3.8457233482718613e-38,-1.4069236733637285e-43,-2.7674302817246683e-70,-7.9004626734471868e-38
5,40,-2.1767416122555158e-35,-2.0645408783605026e-35,-7.5529391309382388e-41,-7.9756774797386473e-65,-4.2412900435551491e-35
5,41,-1.1685635271058428e-32,-1.1083296047119202e-32,-4.0547252559385914e-38,-2.2985739399067154e-59,-2.2768971865430189e-32
5,42,-6.2733248135367322e-30,-5.9499645928850601e-30,-2.1767416122555158e-35,-6.6244430904337595e-54,-1.2223311173837915e-29
5,43,-3.3677761887369879e-27,-3.1941832561431654e-27,-1.1685635271058428e-32,-1.9091509520975642e-48,-6.5619711305154237e-27
5,44,-1.8079593827104202e-24,-1.7147676283697255e-24,-6.2733248135367322e-30,-5.502134003020586e-43,-3.5227332844049592e-24
5,45,-9.7058621070555938e-22,-9.2055708251854313e-22,-3.3677761887369879e-27,-1.5857037681559016e-37,-1.891146661000291e-21
5,46,-5.2105019693501728e-19,-4.941925239052485e-19,-1.8079593827104202e-24,-4.5699658331902276e-32,-1.0152445287996941e-18
5,47,-2.7972096113817701e-16,-2.6530266870106898e-16,-9.7058621070555938e-22,-1.3170548078355035e-26,-5.4502460043862726e-16
5,48,2.7972096113817701e-16,-1.4242527479716423e-13,-5.2105019693501728e-19,-3.6142132503959468e-23,-1.4214607492236509e-13
6,1,-1.0881903545017815e-26,-2.9744890450711951e-21,5.8418488977270994e-24,-1.5764543564259914e-38,-2.9686580780770132e-21
6,2,-2.02702649171812e-29,-5.5407292196089529e-24,-5.8418488977270994e-24,-5.127028755677601e-42,-1.1382598387600971e-23
6,3,-3.7758434276953908e-32,-1.0320992889820387e-26,-1.0881903545017815e-26,-1.7789955360883378e-47,-2.1202934193272479e-26
6,4,-7.0334520287330686e-35,-1.9225428641185431e-29,-2.02702649171812e-29,-6.1728249796093876e-53,-3.9495763892886914e-29
6,5,-1.3101562177508848e-37,-3.5812165591342211e-32,-3.7758434276953908e-32,-2.1418698055124033e-58,-7.3570730883917896e-32
6,6,-2.4404933848969437e-40,-6.6709108456196972e-35,-7.0334520287330686e-35,-7.4319396369084235e-64,-1.3704387279286616e-34
6,7,-4.5460288483386223e-43,-1.2426238619025287e-37,-1.3101562177508848e-37,-2.5787620995682703e-69,-2.552784625682262e-37
6,8,-8.4681148565373692e-46,-2.3146974946958882e-40,-2.4404933848969437e-40,-8.9478847932840088e-75,-4.7551993477076879e-40
6,9,-1.5773980239856037e-48,-4.3117025644013339e-43,-4.5460288483386223e-43,-3.1047703969004115e-80,-8.8577471867201973e-43
6,10,-2.9382980370806063e-51,-8.0316235907567495e-46,-8.4681148565373692e-46,-1.0773047977444134e-85,-1.6499767830274489e-45
6,11,-5.4733144225052869e-54,-1.496090617107698e-48,-1.5773980239856037e-48,-3.7380723173661399e-91,-3.073494114407724e-48
6,12,-1.0195415982161159e-56,-2.786842671727844e-51,-2.9382980370806063e-51,-1.2970502571895314e-96,-5.7251509042244328e-51
6,13,-1.8991510266959599e-59,-5.1911909533779983e-54,-5.4733144225052869e-54,-4.5005532981791315e-102,-1.0664524367393551e-53
6,14,-3.5376434159342433e-62,-9.6698905136706211e-57,-1.0195415982161159e-56,-1.5616187481925224e-107,-1.9865341872265939e-56
6,15,-6.5897449767729554e-65,-1.8012587744538771e-59,-1.8991510266959599e-59,-5.4185629035723905e-113,-3.7004163908948138e-59
6,16,-1.227504690362822e-67,-3.3552946312682522e-62,-3.5376434159342433e-62,-1.8801531407044264e-118,-6.8929503222493987e-62
6,17,-2.2865342591764495e-70,-6.2500747934071076e-65,-6.5897449767729554e-65,-6.5238254042785997e-124,-1.2839842635522654e-64
6,18,-4.2592414997960188e-73,-1.1642326298009036e-67,-1.227504690362822e-67,-2.2636612403585912e-129,-2.3917415794052252e-67
6,19,-7.933901747056586e-76,-2.168674233663429e-70,-2.2865342591764495e-70,-7.8545360943307226e-135,-4.4552164267416257e-70
6,20,-1.4778874844470724e-78,-4.0396977471418104e-73,-4.2592414997960188e-73,-2.7253961925579938e-140,-8.2989540258126736e-73
6,21,-2.754521825862746e-81,-7.5249466552378455e-76,-7.933901747056586e-76,-9.456681231738197e-146,-1.5458875947512692e-75
6,22,-8.5711758866494514e-82,-1.4025174459110073e-78,-1.4778874844470724e-78,-3.2813560792393894e-151,-2.8812620479467444e-78
6,23,-4.5738269533021972e-79,-4.3641780581035787e-79,-2.754521825862746e-81,-3.5219006421330084e-152,-8.9655502296644028e-79
6,24,-2.4554164882072534e-76,-2.3288514312552652e-76,-8.5711758866494514e-82,-1.0148553842561099e-146,-4.7842764906384052e-76
6,25,-1.3181675472266799e-73,-1.2502222452383682e-73,-4.5738269533021972e-79,-2.9247924631143115e-141,-2.5683943662920013e-73
6,26,-7.0764601073048812e-71,-6.7117020611738691e-71,-2.4554164882072534e-76,-8.4291920685469078e-136,-1.3788186722643631e-70
6,27,-3.7989319154180328e-68,-3.6031149445257352e-68,-1.3181675472266799e-73,-2.429275916992722e-130,-7.4020600416192405e-68
6,28,-2.0394213320137273e-65,-1.9342988090258104e-65,-7.0764601073048812e-71,-7.0011235156231994e-125,-3.9737272174996452e-65
6,29,-1.0948444094489554e-62,-1.0384103588710657e-62,-3.7989319154180328e-68,-2.0177094803496116e-119,-2.1332585672519367e-62
6,30,-5.8775705739924253e-60,-5.5746096124300875e-60,-2.0394213320137273e-65,-5.8149974614900234e-114,-1.1452200580635833e-59
6,31,-3.1553191991589805e-57,-2.9926774194339991e-57,-1.0948444094489554e-62,-1.6758703771008882e-108,-6.1480075670370739e-57
6,32,-1.6939038201660393e-54,-1.6065910905797011e-54,-5.8775705739924253e-60,-4.8298241563197856e-103,-3.3005007883163146e-54
6,33,-9.0935654077022966e-52,-8.6248351244560122e-52,-3.1553191991589805e-57,-1.3919454451676732e-97,-1.7718432085350301e-51
6,34,-4.8817961704610909e-49,-4.6301626692831373e-49,-1.6939038201660393e-54,-4.0115583085728123e-92,-9.5119757787824306e-49
6,35,-2.620746954736016e-46,-2.4856598456281003e-46,-9.0935654077022966e-52,-1.1561229011486914e-86,-5.1064158939295238e-46
6,36,-1.4069236733637287e-43,-1.3344034128987728e-43,-4.8817961704610909e-49,-3.3319225591313788e-81,-2.7413319680586716e-43
6,37,-7.5529391309382398e-41,-7.1636208449348217e-41,-2.620746954736016e-46,-9.602532679716186e-76,-1.471658618334261e-40
6,38,-4.0547252559385919e-38,-3.8457233482718619e-38,-1.4069236733637287e-43,-2.7674302817246693e-70,-7.9004626734471878e-38
6,39,-2.176741612255516e-35,-2.0645408783605026e-35,-7.5529391309382398e-41,-7.9756774797386524e-65,-4.2412900435551497e-35
6,40,-1.1685635271058431e-32,-1.1083296047119203e-32,-4.0547252559385919e-38,-2.2985739399067171e-59,-2.2768971865430194e-32
6,41,-6.2733248135367336e-30,-5.9499645928850615e-30,-2.176741612255516e-35,-6.6244430904337618e-54,-1.2223311173837918e-29
6,42,-3.3677761887369886e-27,-3.1941832561431661e-27,-1.1685635271058431e-32,-1.9091509520975649e-48,-6.5619711305154251e-27
6,43,-1.8079593827104206e-24,-1.7147676283697259e-24,-6.2733248135367336e-30,-5.5021340030205892e-43,-3.5227332844049599e-24
6,44,-9.7058621070555957e-22,-9.2055708251854332e-22,-3.3677761887369886e-27,-1.5857037681559022e-37,-1.8911466610002917e-21
6,45,-5.2105019693501738e-19,-4.941925239052486e-19,-1.8079593827104206e-24,-4.5699658331902292e-32,-1.0152445287996943e-18
6,46,-2.7972096113817706e-16,-2.6530266870106903e-16,-9.7058621070555957e-22,-1.3170548078355035e-26,-5.4502460043862736e-16
6,47,-1.5016560124210778e-13,-1.4242527479716425e-13,-5.2105019693501738e-19,-3.7957250232474785e-21,-2.9259140088519399e-13
6,48,1.5016560124210778e-13,-7.6459686592538243e-11,-2.7972096113817706e-16,-1.0416088679275293e-17,-7.6309811128345958e-11
7,1,-5.8418488977270994e-24,-1.5968268306519018e-18,3.1361423488724232e-21,-4.5433092177292222e-33,-1.5936965301519319e-18
7,2,-1.0881903545017814e-26,-2.9744890450711951e-21,-3.1361423488724232e-21,-1.4775992029380633e-36,-6.1106422758471649e-21
7,3,-2.0270264917181197e-29,-5.5407292196089522e-24,-5.8418488977270994e-24,-5.127028755677601e-42,-1.1382598387600969e-23
7,4,-3.7758434276953908e-32,-1.0320992889820385e-26,-1.0881903545017814e-26,-1.7789955360883378e-47,-2.1202934193272477e-26
7,5,-7.0334520287330686e-35,-1.9225428641185431e-29,-2.0270264917181197e-29,-6.1728249796093848e-53,-3.9495763892886914e-29
7,6,-1.3101562177508848e-37,-3.5812165591342211e-32,-3.7758434276953908e-32,-2.1418698055124033e-58,-7.3570730883917896e-32
7,7,-2.4404933848969437e-40,-6.6709108456196972e-35,-7.0334520287330686e-35,-7.4319396369084235e-64,-1.3704387279286616e-34
7,8,-4.5460288483386223e-43,-1.2426238619025287e-37,-1.3101562177508848e-37,-2.5787620995682703e-69,-2.552784625682262e-37
7,9,-8.4681148565373692e-46,-2.3146974946958882e-40,-2.4404933848969437e-40,-8.9478847932840088e-75,-4.7551993477076879e-40
7,10,-1.5773980239856037e-48,-4.3117025644013339e-43,-4.5460288483386223e-43,-3.1047703969004115e-80,-8.8577471867201973e-43
7,11,-2.9382980370806063e-51,-8.0316235907567495e-46,-8.4681148565373692e-46,-1.0773047977444134e-85,-1.6499767830274489e-45
7,12,-5.4733144225052869e-54,-1.496090617107698e-48,-1.5773980239856037e-48,-3.7380723173661399e-91,-3.073494114407724e-48
7,13,-1.0195415982161159e-56,-2.786842671727844e-51,-2.9382980370806063e-51,-1.2970502571895314e-96,-5.7251509042244328e-51
7,14,-1.8991510266959599e-59,-5.1911909533779983e-54,-5.4733144225052869e-54,-4.5005532981791315e-102,-1.0664524367393551e-53
7,15,-3.5376434159342433e-62,-9.6698905136706211e-57,-1.0195415982161159e-56,-1.5616187481925224e-107,-1.9865341872265939e-56
7,16,-6.5897449767729554e-65,-1.8012587744538771e-59,-1.8991510266959599e-59,-5.4185629035723905e-113,-3.7004163908948138e-59
7,17,-1.227504690362822e-67,-3.3552946312682522e-62,-3.5376434159342433e-62,-1.8801531407044264e-118,-6.8929503222493987e-62
7,18,-2.2865342591764495e-70,-6.2500747934071076e-65,-6.5897449767729554e-65,-6.5238254042785997e-124,-1.2839842635522654e-64
7,19,-4.259241499796049e-73,-1.1642326298009036e-67,-1.227504690362822e-67,-2.2636612403585912e-129,-2.3917415794052252e-67
7,20,-7.9339017629269647e-76,-2.1686742336634445e-70,-2.2865342591764495e-70,-7.8545360943307238e-135,-4.4552164267416566e-70
7,21,-1.478739471050437e-78,-4.0396977552225175e-73,-4.259241499796049e-73,-2.7253961926743607e-140,-8.2989540424132766e-73
7,22,-4.6013562056036597e-79,-7.5292847079034008e-76,-7.9339017629269647e-76,-9.4568011187198693e-146,-1.5467787827035969e-75
7,23,-2.4554165394873654e-76,-2.3428684763420628e-76,-1.478739471050437e-78,-1.0150045629995728e-146,-4.8130724105399332e-76
7,24,-1.3181675472267753e-73,-1.2502222713486176e-73,-4.6013562056036597e-79,-2.9247924642779682e-141,-2.5683944199315982e-73
7,25,-7.0764601073048812e-71,-6.7117020611743549e-71,-2.4554165394873654e-76,-8.42919206854692e-136,-1.378818672264463e-70
7,26,-3.7989319154180328e-68,-3.6031149445257352e-68,-1.3181675472267753e-73,-2.429275916992722e-130,-7.4020600416192405e-68
7,27,-2.0394213320137273e-65,-1.9342988090258104e-65,-7.0764601073048812e-71,-7.0011235156231994e-125,-3.9737272174996452e-65
7,28,-1.0948444094489554e-62,-1.0384103588710657e-62,-3.7989319154180328e-68,-2.0177094803496116e-119,-2.1332585672519367e-62
7,29,-5.8775705739924253e-60,-5.5746096124300875e-60,-2.0394213320137273e-65,-5.8149974614900234e-114,-1.1452200580635833e-59
7,30,-3.1553191991589805e-57,-2.9926774194339991e-57,-1.0948444094489554e-62,-1.6758703771008882e-108,-6.1480075670370739e-57
7,31,-1.6939038201660393e-54,-1.6065910905797011e-54,-5.8775705739924253e-60,-4.8298241563197856e-103,-3.3005007883163146e-54
7,32,-9.0935654077022966e-52,-8.6248351244560122e-52,-3.1553191991589805e-57,-1.3919454451676732e-97,-1.7718432085350301e-51
7,33,-4.8817961704610909e-49,-4.6301626692831373e-49,-1.6939038201660393e-54,-4.0115583085728123e-92,-9.5119757787824306e-49
7,34,-2.620746954736016e-46,-2.4856598456281003e-46,-9.0935654077022966e-52,-1.1561229011486914e-86,-5.1064158939295238e-46
7,35,-1.4069236733637287e-43,-1.3344034128987728e-43,-4.8817961704610909e-49,-3.3319225591313788e-81,-2.7413319680586716e-43
7,36,-7.5529391309382398e-41,-7.1636208449348217e-41,-2.620746954736016e-46,-9.602532679716186e-76,-1.471658618334261e-40
7,37,-4.0547252559385919e-38,-3.8457233482718619e-38,-1.4069236733637287e-43,-2.7674302817246693e-70,-7.9004626734471878e-38
7,38,-2.176741612255516e-35,-2.0645408783605026e-35,-7.5529391309382398e-41,-7.9756774797386524e-65,-4.2412900435551497e-35
7,39,-1.1685635271058431e-32,-1.1083296047119203e-32,-4.0547252559385919e-38,-2.2985739399067171e-59,-2.2768971865430194e-32
7,40,-6.2733248135367336e-30,-5.9499645928850615e-30,-2.176741612255516e-35,-6.6244430904337618e-54,-1.2223311173837918e-29
7,41,-3.3677761887369886e-27,-3.1941832561431661e-27,-1.1685635271058431e-32,-1.9091509520975649e-48,-6.5619711305154251e-27
7,42,-1.8079593827104206e-24,-1.7147676283697259e-24,-6.2733248135367336e-30,-5.5021340030205892e-43,-3.5227332844049599e-24
7,43,-9.7058621070555957e-22,-9.2055708251854332e-22,-3.3677761887369886e-27,-1.5857037681559022e-37,-1.8911466610002917e-21
7,44,-5.2105019693501738e-19,-4.941925239052486e-19,-1.8079593827104206e-24,-4.5699658331902292e-32,-1.0152445287996943e-18
7,45,-2.7972096113817706e-16,-2.6530266870106903e-16,-9.7058621070555957e-22,-1.3170548078355035e-26,-5.4502460043862736e-16
7,46,-1.5016560124210778e-13,-1.4242527479716425e-13,-5.2105019693501738e-19,-3.7957250232474785e-21,-2.9259140088519399e-13
7,47,-8.0615008988420334e-11,-7.6459686592538243e-11,-2.7972096113817706e-16,-1.0939201896832923e-15,-1.5707606922210941e-10
7,48,8.0615008988420334e-11,-4.1046672945900272e-08,-1.5016560124210778e-13,-3.0018954571272484e-12,-4.096920999797022e-08
8,1,-3.1361423488724228e-21,-8.5724166014831147e-16,1.6836089061149316e-18,-1.3093724257707281e-27,-8.5556118738585491e-16
8,2,-5.8418488977270979e-24,-1.5968268306519016e-18,-1.6836089061149316e-18,-4.2584106869021261e-31,-3.2804415786161572e-18
8,3,-1.0881903545017814e-26,-2.9744890450711944e-21,-3.1361423488724228e-21,-1.4775992029380633e-36,-6.1106422758471634e-21
8,4,-2.02702649171812e-29,-5.5407292196089522e-24,-5.8418488977270979e-24,-5.1270287556775991e-42,-1.1382598387600968e-23
8,5,-3.7758434276953913e-32,-1.0320992889820387e-26,-1.0881903545017814e-26,-1.7789955360883378e-47,-2.1202934193272479e-26
8,6,-7.0334520287330697e-35,-1.9225428641185434e-29,-2.02702649171812e-29,-6.1728249796093876e-53,-3.949576389288692e-29
8,7,-1.310156217750885e-37,-3.5812165591342216e-32,-3.7758434276953913e-32,-2.141869805512404e-58,-7.3570730883917907e-32
8,8,-2.4404933848969441e-40,-6.6709108456196983e-35,-7.0334520287330697e-35,-7.4319396369084222e-64,-1.3704387279286616e-34
8,9,-4.5460288483386231e-43,-1.2426238619025289e-37,-1.310156217750885e-37,-2.5787620995682714e-69,-2.5527846256822624e-37
8,10,-8.4681148565373707e-46,-2.3146974946958886e-40,-2.4404933848969441e-40,-8.9478847932840107e-75,-4.7551993477076895e-40
8,11,-1.577398023985604e-48,-4.3117025644013347e-43,-4.5460288483386231e-43,-3.1047703969004115e-80,-8.8577471867201973e-43
8,12,-2.9382980370806069e-51,-8.0316235907567511e-46,-8.4681148565373707e-46,-1.0773047977444139e-85,-1.6499767830274495e-45
8,13,-5.473314422505288e-54,-1.4960906171076983e-48,-1.577398023985604e-48,-3.7380723173661415e-91,-3.0734941144077252e-48
8,14,-1.0195415982161161e-56,-2.7868426717278446e-51,-2.9382980370806069e-51,-1.2970502571895318e-96,-5.725150904224434e-51
8,15,-1.8991510266959603e-59,-5.1911909533779995e-54,-5.473314422505288e-54,-4.5005532981791323e-102,-1.0664524367393554e-53
8,16,-3.5376434159342442e-62,-9.6698905136706234e-57,-1.0195415982161161e-56,-1.5616187481925233e-107,-1.9865341872265943e-56
8,17,-6.5897449767729563e-65,-1.8012587744538776e-59,-1.8991510266959603e-59,-5.4185629035723917e-113,-3.7004163908948147e-59
8,18,-1.2275046903628222e-67,-3.3552946312682526e-62,-3.5376434159342442e-62,-1.8801531407044264e-118,-6.8929503222494004e-62
8,19,-2.2865342591764656e-70,-6.2500747934071084e-65,-6.5897449767729563e-65,-6.5238254042785997e-124,-1.2839842635522657e-64
8,20,-4.2592415083159153e-73,-1.1642326298009118e-67,-1.2275046903628222e-67,-2.2636612403585925e-129,-2.3917415794052423e-67
8,21,-7.9384755739143106e-76,-2.1686742380014972e-70,-2.2865342591764656e-70,-7.8545360946660899e-135,-4.4552164356535368e-70
8,22,-2.4701953630219831e-76,-4.0420265985244006e-73,-4.2592415083159153e-73,-2.7254307438573185e-140,-8.3037383022033385e-73
8,23,-1.3181675747560276e-73,-1.2577471918784628e-73,-7.9384755739143106e-76,-2.9252223943660197e-141,-2.5838532422084045e-73
8,24,-7.0764601073053944e-71,-6.711702201344806e-71,-2.4701953630219831e-76,-8.4291920719005573e-136,-1.3788187010603831e-70
8,25,-3.7989319154180328e-68,-3.6031149445259963e-68,-1.3181675747560276e-73,-2.4292759169927252e-130,-7.4020600416197767e-68
